Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/03/16,331.0,1986.0,0.0,0.0,3.0,0.0,328.0,296.0,367.0,1899.0,2074.0,2020-03-16,331.0,0.0,3.0
2020/03/17,530.7459083273236,2048.1389119617606,199.7459083273236,62.13891196176064,5.486378543373385,2.4863785433733847,525.2595297839503,486.0,576.0,1960.0,2137.0,2020-03-17,448.0,117.0,4.0
2020/03/18,721.324781979744,2227.7899725492866,190.57887365242038,179.651060587526,9.080602625262934,3.594224081889549,712.244179354481,669.0,774.0,2136.0,2321.0,2020-03-18,448.0,0.0,5.0
2020/03/19,917.5013283228018,2520.7759176889253,196.1765463430578,292.9859451396387,13.767122011733624,4.686519386470691,903.7342063110682,859.0,977.0,2423.0,2620.0,2020-03-19,785.0,337.0,6.0
2020/03/20,1132.2024462138108,2929.54512369658,214.70111789100906,408.7692060076547,19.610122343850197,5.843000332116572,1112.5923238699606,1067.0,1199.0,2824.0,3036.0,2020-03-20,1020.0,235.0,10.0
2020/03/21,1377.430802720326,3461.6306003085456,245.22835650651518,532.0854766119655,26.745219956851006,7.135097613000809,1350.685582763475,1305.0,1451.0,3347.0,3578.0,2020-03-21,1280.0,260.0,16.0
2020/03/22,1664.8886248147085,4128.1224776990575,287.45782209438244,666.491877390512,35.37563594746062,8.630415990609617,1629.512988867248,1586.0,1745.0,4003.0,4255.0,2020-03-22,1600.0,320.0,19.0
2020/03/23,2006.3360669582962,4941.957112574636,341.44744214358775,813.8346348755786,45.77123006344058,10.39559411597996,1960.5648368948557,1919.0,2095.0,4805.0,5080.0,2020-03-23,2060.0,460.0,37.0
2020/03/24,2413.681767972209,5915.8274567904955,407.34570101391273,973.8703442158594,58.26884609291821,12.497616029477626,2355.412921879291,2318.0,2510.0,5765.0,6067.0,2020-03-24,2362.0,302.0,55.0
2020/03/25,2898.7829373337995,7059.572772051259,485.10116936159056,1143.7453152607632,73.27235196453928,15.003505871621073,2825.5105853692603,2794.0,3005.0,6895.0,7225.0,2020-03-25,2995.0,633.0,65.0
2020/03/26,3472.9249285975525,8377.033322834104,574.141991263753,1317.4605507828455,91.2506066618922,17.978254697352924,3381.6743219356604,3358.0,3589.0,8198.0,8557.0,2020-03-26,3544.0,549.0,103.0
2020/03/27,4145.96473492008,9862.578438769022,673.039806322528,1485.5451159349177,112.73145140476575,21.480844742873543,4033.2332835153147,4020.0,4273.0,9669.0,10058.0,2020-03-27,4268.0,724.0,119.0
2020/03/28,4925.167702601929,11497.826686598866,779.2029676818483,1635.2482478298443,138.2898568966424,25.55840549187664,4786.877845705287,4788.0,5063.0,11288.0,11708.0,2020-03-28,5170.0,902.0,143.0
2020/03/29,5813.845617823115,13249.408445355362,888.6779152211866,1751.5817587564961,168.52875259717777,30.23889570053538,5645.316865225937,5665.0,5964.0,13024.0,13475.0,2020-03-29,5962.0,792.0,162.0
2020/03/30,6408.0,15068.818263753094,594.1543821768846,1819.4098183977312,183.0,14.471247402822229,6225.0,6252.0,6565.0,14829.0,15309.0,2020-03-30,6408.0,446.0,183.0
2020/03/31,7550.229032609895,16881.91181779377,1142.2290326098946,1813.0935540406772,222.3122592286429,39.31225922864289,7327.916773381252,7380.0,7721.0,16627.0,17137.0,,,,
2020/04/01,8770.310141556582,18648.623487522167,1220.081108946687,1766.7116697283964,268.24373723771816,45.93147800907528,8502.066404318863,8588.0,8954.0,18381.0,18917.0,,,,
2020/04/02,10049.009982979318,20297.531595421307,1278.6998414227364,1648.9081078991403,321.1543465831384,52.910609345420255,9727.85563639618,9853.0,10246.0,20019.0,20577.0,,,,
2020/04/03,11361.593598064755,21770.36483466687,1312.5836150854375,1472.8332392455632,381.27346464251514,60.11911805937672,10980.32013342224,11153.0,11571.0,21481.0,22060.0,,,,
2020/04/04,12680.505225683728,23029.02808668395,1318.9116276189725,1258.6632520170788,448.6763359277522,67.40287128523704,12231.828889755976,12460.0,12902.0,22732.0,23327.0,,,,
2020/04/05,13978.338693687729,24058.634146685734,1297.8334680040007,1029.6060600017845,523.2772365218466,74.60090059409441,13455.061457165883,13747.0,14210.0,23755.0,24363.0,,,,
2020/04/06,15230.529810505008,24865.881454982387,1252.1911168172792,807.2473082966535,604.839340225563,81.56210370371639,14625.690470279445,14989.0,15473.0,24558.0,25175.0,,,,
2020/04/07,16417.29497658347,25473.76018730067,1186.7651660784632,607.8787323182842,692.9981109386043,88.15877071304135,15724.296865644867,16167.0,16669.0,25161.0,25786.0,,,,
2020/04/08,17524.58459981762,25914.588077679768,1107.2896232341482,440.82789037909606,787.292971525205,94.29486058660063,16737.291628292412,17266.0,17785.0,25600.0,26231.0,,,,
2020/04/09,18544.097942576063,26223.412157524195,1019.5133427584442,308.8240798444276,887.2015101964594,99.9085386712544,17656.896432379603,18278.0,18811.0,25907.0,26540.0,,,,
2020/04/10,19472.604706125774,26433.106761570696,928.5067635497107,209.6946040465009,992.1714171566102,104.96990696015087,18480.433288969165,19199.0,19746.0,26115.0,26752.0,,,,
2020/04/11,20310.891639209534,26571.57864302949,838.2869330837602,138.4718814587941,1101.6470695353332,109.475652378723,19209.2445696742,20032.0,20591.0,26252.0,26891.0,,,,
2020/04/12,21062.617776236213,26660.798163220956,751.7261370266788,89.21952019146556,1215.089480699528,113.44241116419471,19847.528295536686,20779.0,21348.0,26341.0,26981.0,,,,
2020/04/13,21733.27190004577,26717.06189871557,670.654123809556,56.263735494612774,1331.9897330069105,116.90025230738252,20401.28216703886,21445.0,22023.0,26398.0,27038.025000000023,,,,
2020/04/14,22329.329327267453,26751.888456723755,596.0574272216836,34.82655800818611,1451.8768477185338,119.88711471162333,20877.45247954892,22037.0,22622.0,26432.0,27073.0,,,,
2020/04/15,22857.630839433652,26773.10301066371,528.3015121661992,21.214553939957113,1574.3213730334373,122.44452531490356,21283.309466400213,22563.0,23155.0,26452.0,27095.0,,,,
2020/04/16,23324.962205176158,26785.850067700198,467.331365742506,12.747057036485785,1698.9359534609348,124.61458042749746,21626.026251715222,23026.0,23625.0,26466.0,27107.0,,,,
2020/04/17,23737.793751768048,26793.42079173608,412.8315465918895,7.570724035882449,1825.3739463105524,126.43799284961756,21912.419805457495,23436.0,24040.0,26473.0,27115.0,,,,
2020/04/18,24102.13685728625,26797.873357696757,364.3431055182009,4.4525659606770205,1953.3268969728374,127.95295066228505,22148.80996031341,23799.0,24407.0,26478.0,27119.0,,,,
2020/04/19,24423.4799809593,26800.470689156016,321.3431236730503,2.597331459259294,2082.5214444359895,129.19454746315205,22340.95853652331,24117.0,24731.0,26480.0,27121.0,,,,
2020/04/20,24706.775377914208,26801.975568069854,283.29539695490894,1.5048789138381835,2212.7160330226834,130.19458858669395,22494.059344891524,24399.0,25014.0,26482.0,27124.0,,,,
2020/04/21,24956.455922614125,26802.84266991801,249.68054469991694,0.8671018481545616,2343.6976616343536,130.9816286116702,22612.758260979772,24647.0,25267.0,26483.0,27124.0,,,,
2020/04/22,25176.46823588696,26803.340067093017,220.01231327283676,0.4973971750077908,2475.2788017722983,131.58114013794466,22701.18943411466,24866.0,25488.0,26483.0,27124.0,,,,
2020/04/23,25370.313321630067,26803.624390516157,193.8450857431053,0.28432342314044945,2607.2945502598714,132.0157484875731,22763.018771370196,25059.0,25684.0,26483.0,27124.0,,,,
2020/04/24,25541.089386089385,26803.786481198666,170.77606445931815,0.1620906825082784,2739.6000419977518,132.3054917378804,22801.489344091635,25229.0,25855.0,26484.0,27125.0,,,,
