Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/08/02,71021.89136681239,71021.89481312624,0.00791997324267868,0.0077922871423652396,68563.90296686269,63.46225848874019,2457.988399949696,70501.0,71546.0,70499.0,71545.0,,,,,
2020/08/03,71021.89900486553,71021.90232895392,0.007638053139089607,0.007515827674069442,68625.76813244514,61.86516558245057,2396.1308724203845,70499.0,71544.0,70500.0,71545.0,,,,,
2020/08/04,71021.9063730194,71021.90958007253,0.00736815387790557,0.007251118615386076,68686.07639844062,60.308265995481634,2335.829974578781,70501.0,71545.0,70500.0,71545.0,,,,,
2020/08/05,71021.91348268402,71021.91657763404,0.007109664613381028,0.006997561504249461,68744.86694845911,58.7905500184861,2277.046534224908,70501.0,71545.0,70500.0,71546.0,,,,,
2020/08/06,71021.92034469855,71021.92333222253,0.006862014532089233,0.006754588495823555,68802.17797601671,57.311027557603666,2219.7423686818365,70499.0,71545.0,70500.0,71545.0,,,,,
2020/08/07,71021.92696935034,71021.92985389108,0.0066246517963008955,0.006521668547065929,68858.0467128431,55.868736826392706,2163.88025650724,70500.0,71545.0,70499.0,71544.0,,,,,
2020/08/08,71021.93336641393,71021.93615219268,0.006397063581971452,0.006298301595961675,68912.50945186755,54.46273902444227,2109.42391454638,70500.0,71545.0,70499.0,71546.0,,,,,
2020/08/09,71021.93954519123,71021.94223621734,0.006178777301101945,0.006084024658775888,68965.60158801611,53.09213614856708,2056.337957175114,70501.0,71545.0,70500.0,71545.0,,,,,
2020/08/10,71021.94551451174,71021.94811460652,0.0059693205112125725,0.005878389187273569,69017.35761160395,51.756023587833624,2004.5879029077914,70501.0,71544.0,70501.0,71546.0,,,,,
2020/08/11,71021.9512827664,71021.95379557546,0.005768254661234096,0.005680968941305764,69067.81113447221,50.45352286826528,1954.1401482941874,70501.0,71544.0,70500.0,71545.0,,,,,
